Date,CS_Open,CS_Low,CS_High,CS_Close,CS_Adjusted_Close,CD_Open,CD_Low,CD_High,CD_Close,CD_Adjusted_Close,CST_Open,CST_Low,CST_High,CST_Close,CST_Adjusted_Close,E_Open,E_Low,E_High,E_Close,E_Adjusted Close,F_Open,F_Low,F_High,F_Close,F_Adjusted_Close,HC_Open,HC_Low,HC_High,HC_Close,HC_Adjusted_Close,I_Open,I_Low,I_High,I_Close,I_Adjusted_Close,IT_Open,IT_Low,IT_High,IT_Close,IT_Adjusted_Close,M_Open,M_Low,M_High,M_Close,M_Adjusted_Close,RE_Open,RE_Low,RE_High,RE_Close,RE_Adjusted_Close,U_Open,U_Low,U_High,U_Close,U_Adjusted_Close
7/28/2020,5.255702478,5.203364183,5.41147069,5.314337279,4.447584452,4.406610454,4.297823529,4.521262878,4.340272103,4.199697125,3.957801149,3.904792014,4.150551951,3.99412669,3.101844437,2.547418478,2.479548539,2.59958661,2.492984575,1.96810186,2.526513289,2.491161151,2.634839807,2.566830701,2.253680383,4.229263254,4.11592124,4.409334088,4.264902756,3.327294287,4.398055716,4.321212369,4.541635201,4.425104742,3.827046696,4.729507889,4.619358633,4.790732841,4.630852946,4.349556705,5.047427423,4.794495515,5.094163641,4.832466716,4.243655221,5.695864748,5.598311405,5.909667228,5.81374403,5.084648751,4.200915327,4.187101262,4.690623913,4.586436968,3.08172023
7/29/2020,5.329734131,5.230573868,5.376962294,5.295287685,4.43078687,4.407279094,4.287688029,4.484486233,4.387370215,4.246825825,3.983459239,3.897074678,4.098815498,4.022686652,3.127321773,2.514853171,2.476150591,2.607171043,2.605109156,2.06821334,2.55153982,2.489944062,2.729068152,2.722618136,2.402954279,4.261700284,4.145429707,4.406000071,4.326443223,3.388373997,4.469898853,4.387433585,4.613937344,4.533144731,3.930012967,4.600453004,4.589929586,4.795012883,4.763487781,4.479397131,4.882909368,4.804387186,5.00588978,4.893833462,4.301592124,5.886522796,5.81704626,6.110510258,6.089723537,5.343933406,4.61715631,4.409048534,4.714061872,4.635053564,3.126508936
7/30/2020,5.233647922,5.173133988,5.333156847,5.277446514,4.413832277,4.300710491,4.231871787,4.416797213,4.339104852,4.19921767,3.995078679,3.894434941,4.107382847,4.017265655,3.128134502,2.475449064,2.303084218,2.501244997,2.401285978,1.886510388,2.559058019,2.446740694,2.627771205,2.565570878,2.252546496,4.210921284,4.066500222,4.334530319,4.260070969,3.344020843,4.46022182,4.269169917,4.498080606,4.32285374,3.732313617,4.608616925,4.472595415,4.719005798,4.673088863,4.39092687,4.797919063,4.560629335,4.861954146,4.649046231,4.070249359,5.98584257,5.765519813,6.128645087,5.993338797,5.252491293,4.531041632,4.348229334,4.717323906,4.647073215,3.137753548
7/31/2020,5.262299019,5.154322735,5.366951333,5.310894494,4.445870477,4.469627783,4.265457235,4.483865579,4.36213147,4.22309078,3.977356682,3.824032443,4.045008899,3.965214955,3.080531425,2.313670296,2.279010996,2.421863577,2.388203912,1.874306006,2.550966242,2.397894152,2.575780889,2.513307191,2.202896238,4.275839259,3.94325756,4.388788836,4.189726752,3.274061958,4.245917033,4.055306009,4.299835997,4.195366708,3.611383852,4.774248906,4.579179444,4.892280313,4.824067828,4.538048765,4.633702347,4.380086846,4.707714666,4.616408292,4.039746512,5.950306044,5.734235892,6.0719764,5.948012949,5.221955425,4.577035744,4.337270264,4.916855249,4.790168789,3.271040072
8/3/2020,5.365810244,5.235277269,5.439999381,5.321868203,4.457885909,4.377698285,4.267253157,4.459857175,4.351124233,4.21194929,3.927992018,3.817517006,4.032582721,3.932063669,3.050205477,2.375819472,2.292496159,2.419704145,2.358008967,1.846833367,2.543338809,2.451197241,2.624388904,2.531818883,2.222177446,4.333775187,4.254945487,4.504723645,4.349051393,3.421531783,4.201137636,4.064301321,4.238083143,4.16050246,3.578478797,4.947937014,4.871291779,5.141624767,5.032427032,4.744004059,4.671045569,4.452090221,4.731211767,4.523349253,3.95028227,5.838159285,5.740223109,5.969711463,5.84283985,5.122327129,4.721494792,4.36580187,4.751079015,4.535080263,3.035561295
8/4/2020,5.2966115,5.280048887,5.509898045,5.453378701,4.578603485,4.357328826,4.330103267,4.599435764,4.539289742,4.396543638,3.892827873,3.867439431,4.107400911,4.077501026,3.187216678,2.348436065,2.319876872,2.500599483,2.466644507,1.943186813,2.510960224,2.443656752,2.547712742,2.50074283,2.192928037,4.311398709,4.145643695,4.383944633,4.289864339,3.365334279,4.145688076,4.095075583,4.226163256,4.172472584,3.589534858,5.01284612,4.912567139,5.110042697,5.055918957,4.765346145,4.46713897,4.398969733,4.740767884,4.665153879,4.088099596,5.906261559,5.839364475,6.128148076,6.048353822,5.314241589,4.497236685,4.455292119,4.811504835,4.638065961,3.130656743
8/5/2020,5.580864037,5.465922682,5.725594993,5.562540159,4.692854911,4.60387053,4.506251332,4.693035675,4.655136233,4.51235198,4.095267712,4.02230255,4.182131714,4.093616124,3.20251454,2.567430758,2.453923685,2.61186492,2.544624348,2.011986302,2.560045523,2.545319993,2.706697754,2.632085082,2.319614025,4.398766719,4.241410016,4.48453922,4.316337516,3.389662702,4.250189727,4.216183027,4.417101114,4.384948742,3.789787307,5.09686505,5.008607712,5.193459592,5.105692231,4.815724316,4.749656428,4.698100308,5.009679501,4.844093482,4.25937936,6.122915522,5.932253982,6.156110541,6.035764892,5.300085398,4.667647069,4.209056393,4.703131175,4.301255185,2.820465993
8/6/2020,5.545782815,5.488960922,5.736237212,5.68325547,4.811708856,4.611085405,4.552121605,4.853845693,4.785676327,4.640060254,4.035850316,3.998020941,4.171079196,4.116032713,3.223261657,2.494959824,2.47665486,2.591876222,2.515847744,1.986282629,2.628443517,2.572757436,2.72493282,2.672292336,2.35879044,4.428842762,4.195178191,4.578285828,4.339464719,3.411553589,4.378621977,4.303984926,4.448075847,4.386944009,3.792029639,5.100799862,5.056018084,5.331095355,5.296865311,5.003345064,4.799861465,4.715982053,4.889263909,4.779434792,4.198554767,5.971101384,5.889095866,6.07921926,6.000067378,5.267220131,4.195200225,4.037811585,4.416496301,4.364430768,2.878569249
8/7/2020,5.643386233,5.507590524,5.777382505,5.667034277,4.787786046,4.761582782,4.65242934,4.851868848,4.773036529,4.626394291,4.091120422,4.031701695,4.226653939,4.185672019,3.287000971,2.425712073,2.350525613,2.560042549,2.545133819,2.013069188,2.624969862,2.606488491,2.905724165,2.893392963,2.571930372,4.335580708,4.220442923,4.448836679,4.396585205,3.466690411,4.384303709,4.333138423,4.626067268,4.608682058,4.0033711,5.220347831,5.02220544,5.258338318,5.109402208,4.821274201,4.718429127,4.623254612,4.935756068,4.90413052,4.327759833,5.959185991,5.928553442,6.120609897,6.076247225,5.33781935,4.201369074,4.197748027,4.77194472,4.648120818,3.175602658
8/10/2020,5.708740731,5.588415841,5.820071274,5.667565471,4.78228592,4.796367499,4.708524895,4.933913009,4.870596022,4.72408611,4.204702884,4.149385036,4.329420357,4.276019923,3.368654472,2.582062421,2.551803359,2.715468519,2.705449671,2.155706058,2.945805342,2.905920332,3.09275817,3.023792869,2.697815041,4.403245104,4.261961791,4.480829787,4.362743057,3.432952025,4.66375356,4.655954772,4.999906278,4.969865524,4.348223925,5.098201625,4.965363392,5.207077458,5.084803423,4.795683678,4.909790604,4.873723744,5.125855042,5.098765924,4.512122241,6.102439486,5.928996356,6.190463128,5.990788475,5.255492221,4.729837166,4.518609529,4.806945407,4.5966153,3.127283541
8/11/2020,5.726967685,5.546916674,5.863461564,5.600414147,4.718475649,4.908358318,4.838014008,5.057157304,4.89183862,4.744645012,4.388379593,4.160794515,4.457535802,4.204739502,3.301338365,2.822125379,2.641797587,2.900093405,2.664279458,2.119193756,3.219307176,3.120855031,3.351514996,3.152194759,2.819827846,4.520943863,4.302509992,4.628695824,4.382694038,3.452009011,5.074547258,4.98633113,5.273291688,5.013240603,4.38789047,5.057922544,4.90141419,5.200114649,4.936684495,4.650815457,5.269961955,5.056893419,5.483737869,5.10834179,4.522843012,6.068108624,5.747937727,6.12841006,5.784912287,5.057805395,4.582034586,4.103054094,4.647547453,4.15261089,2.716569203
8/12/2020,5.645674999,5.589576168,5.774214594,5.659028715,4.776777929,4.995094017,4.865355558,5.119746913,4.97260188,4.824787301,4.286476628,4.229560855,4.427777383,4.342335453,3.429427776,2.728573417,2.632032101,2.785393876,2.711119338,2.18012661,3.284313473,3.009908319,3.303575701,3.078039868,2.749046127,4.467209906,4.446062717,4.709006488,4.616734855,3.671156529,5.134634198,4.995560556,5.228864531,5.074101848,4.446195798,4.99837932,4.971242155,5.164912443,5.101539298,4.810270677,5.216855271,5.046848047,5.324240227,5.159756236,4.571475388,5.875080606,5.787918951,6.033243913,5.96880703,5.232177207,4.234363826,4.197621868,4.59420755,4.404365019,2.949157439
8/13/2020,5.614205515,5.580832871,5.719880389,5.648228813,4.770778553,4.953830927,4.874974113,5.053970705,4.922580414,4.774496448,4.274068327,4.19317509,4.350286271,4.254294646,3.350586991,2.66364946,2.587033384,2.716333581,2.593576855,2.074917296,3.005033816,2.94154453,3.105958574,3.028115259,2.700879245,4.498868525,4.446952888,4.658853467,4.601634295,3.656751681,5.021055176,4.948668817,5.159221064,5.05097154,4.436325387,4.831483937,4.72446493,4.95784891,4.790663491,4.526458477,5.033039069,4.933649304,5.150510866,5.02773844,4.468455264,5.917120205,5.799926508,6.025831723,5.830616521,5.105184898,4.284665615,4.168298549,4.400603491,4.338301408,2.887907161
8/14/2020,5.626080313,5.576615148,5.728468463,5.675994677,4.795093507,4.929689457,4.839835286,5.001132276,4.939139836,4.790637978,4.230107674,4.165781358,4.329303609,4.267807315,3.362876866,2.554715914,2.530601985,2.650273215,2.641225218,2.117462432,2.964619151,2.926024742,3.08606287,3.008525103,2.681553003,4.560232489,4.488086995,4.703079667,4.563070151,3.619499377,4.982557101,4.965604483,5.17639595,5.122039597,4.504579948,4.766698629,4.67620044,4.817775581,4.746041871,4.482930781,4.982234162,4.933999277,5.158348967,5.069791421,4.507648851,5.826063615,5.701789188,5.927390353,5.762270843,5.040913177,4.257391907,4.083339991,4.343024317,4.17108809,2.762115641
8/17/2020,5.678258216,5.577830165,5.703832174,5.64392336,4.765606109,4.9852956,4.931769683,5.156868316,5.073642529,4.923865351,4.253033427,4.177547898,4.350854091,4.267174138,3.362657546,2.616863832,2.516077791,2.633117199,2.555562122,2.060926161,2.958367762,2.762282041,2.981500481,2.777260832,2.459167154,4.623766211,4.582783561,4.80093203,4.696885475,3.744461648,5.138361304,4.978964784,5.198210342,5.026491213,4.413970888,4.797206423,4.704840371,4.886581909,4.800868648,4.538801802,5.118104281,4.999683275,5.178616465,5.041741637,4.481866841,5.754899575,5.717908407,5.958486777,5.91856977,5.186839169,4.168048592,3.9690422,4.321456449,4.092954108,2.688587441
8/18/2020,5.667895118,5.615302268,5.760865708,5.692318176,4.812159374,5.147031266,5.038376408,5.284173495,5.196973883,5.046105425,4.270097731,4.204190266,4.402578138,4.322986498,3.431846162,2.544403212,2.489036345,2.597995189,2.508295001,2.018244888,2.793021928,2.688219484,2.843871631,2.722693655,2.408250614,4.714098533,4.578787143,4.768569512,4.69147856,3.739964333,5.027484623,4.9561457,5.108323491,5.010773291,4.398846101,4.836366661,4.752184486,4.936918768,4.881530003,4.619694203,5.053550169,4.917304795,5.121804402,4.948357109,4.397700015,5.927835016,5.847554527,6.057545258,5.956220576,5.233174638,4.057270928,3.827925583,4.134816105,3.985083491,2.625515767
8/19/2020,5.720996624,5.615344894,5.79561928,5.662883256,4.784572714,5.196979069,5.08150745,5.254960711,5.130292761,4.980020435,4.287559893,4.171828421,4.346965603,4.200957203,3.318798079,2.501208039,2.41720025,2.537424074,2.453414977,1.969491268,2.751171649,2.660583891,2.846909653,2.695425094,2.38139363,4.686014329,4.60543378,4.85026919,4.681949259,3.729292749,5.021575368,4.959907134,5.10785448,4.998078419,4.387022324,4.892841535,4.81150321,5.01696315,4.903904908,4.645973967,5.007689736,4.882382369,5.051093723,4.91271498,4.363222121,5.994479526,5.709413352,6.037486138,5.743612414,5.033063097,4.024767077,3.86317262,4.070129202,3.937325088,2.581012116
8/20/2020,5.593078487,5.570909812,5.742197832,5.70450674,4.827765639,5.050090447,5.02572127,5.225764413,5.149716739,4.999199003,4.156120088,4.108861752,4.246574902,4.186664082,3.306883069,2.397577066,2.361671773,2.444303754,2.371950955,1.896728282,2.594819364,2.567959176,2.687874711,2.628949966,2.317930765,4.622503663,4.551804178,4.7800854,4.712687799,3.75913342,4.911432682,4.84375969,4.998709906,4.955304794,4.347017497,4.874391778,4.852899743,5.11153105,5.089746117,4.828372509,4.80304722,4.73480448,4.874689141,4.825058142,4.280204822,5.714816201,5.677577508,5.94721431,5.856054288,5.138514064,3.848320279,3.666406952,3.97411533,3.71681356,2.376194723
8/21/2020,5.702454657,5.614475261,5.738013688,5.688178656,4.810914353,5.152331211,5.101561399,5.259999756,5.203380961,5.051635277,4.172020006,4.086928576,4.270186765,4.197127994,3.317687523,2.368875351,2.310465469,2.401265397,2.338428844,1.866734646,2.613161101,2.569548801,2.709952391,2.600862312,2.291418408,4.73561616,4.598117421,4.814831193,4.763532612,3.807432375,4.912441491,4.896867307,5.049410288,4.992802838,4.405703451,5.089775356,5.012714579,5.201783222,5.129297666,4.867482816,4.778560651,4.666493143,4.851097362,4.79663953,4.253705536,5.915526035,5.739056257,5.940085961,5.866283427,5.148318139,3.746176848,3.486224618,3.849418979,3.732357063,2.390271139
8/24/2020,5.732344804,5.674579621,5.894209372,5.835506998,4.948861324,5.283013016,5.179813261,5.453588132,5.349705643,5.19704821,4.224744064,4.153577448,4.375145611,4.331049755,3.44022645,2.365521464,2.334834305,2.519562075,2.480428041,1.994483112,2.669537136,2.621511847,2.840487021,2.828801231,2.511006371,4.79638714,4.622058921,4.844476994,4.778661268,3.846444284,5.045200327,4.992221344,5.213299841,5.189673198,4.593294391,5.210529828,5.087905175,5.26765284,5.191176702,4.928920225,4.908658184,4.823629662,5.067176288,5.004847153,4.449033005,5.866770769,5.643112175,5.946039064,5.856002398,5.13450429,3.761864624,3.623784031,4.037565829,4.018081468,2.655653044
8/25/2020,5.848237094,5.720098364,5.882922075,5.807514526,4.923956417,5.383653899,5.248476946,5.472134853,5.329871731,5.177244503,4.376853566,4.243342378,4.398963764,4.33282614,3.442276175,2.499548786,2.380537208,2.526502091,2.416442318,1.936220635,2.918499619,2.814718549,2.959134969,2.881534335,2.561492557,4.831613634,4.699619085,4.905114309,4.793696891,3.860864527,5.31427609,5.161342433,5.444235892,5.22331569,4.625863356,5.235441221,5.137886559,5.337876344,5.286310303,5.024462927,5.07864917,4.885871895,5.126213601,4.946926728,4.394820496,5.901599987,5.752943106,5.950178441,5.894336995,5.171288369,4.049315913,3.721835605,4.058000209,3.818626809,2.470539862
8/26/2020,5.802856755,5.737799927,6.099951378,6.065982832,5.180732321,5.322682246,5.252680367,5.45100512,5.390557523,5.237242303,4.261436773,4.176369855,4.368146307,4.308332463,3.418994919,2.395898167,2.290644724,2.422114832,2.296842216,1.828686528,2.850093482,2.774660201,2.908402463,2.827075684,2.510545624,4.734029534,4.574679454,4.79555011,4.7466171,3.81683965,5.211806983,5.129968998,5.339401786,5.272469409,4.672685163,5.655994317,5.589117908,6.038754806,5.959265244,5.694950892,4.950225539,4.890151828,5.103322237,5.023497805,4.466639442,5.874513983,5.732906215,5.927515885,5.866053184,5.145744183,3.677474535,3.413792885,3.738508333,3.523506643,2.196678051
8/27/2020,6.053403501,5.936028233,6.152743895,5.985895666,5.102267909,5.432987802,5.314311002,5.520829115,5.364132455,5.211809672,4.333564419,4.274487645,4.472818729,4.34628459,3.454219943,2.314047078,2.252266464,2.365670011,2.339928613,1.867071389,2.843626191,2.832667653,3.092404912,3.020415138,2.695723828,4.751669609,4.683566749,4.939703392,4.87059176,3.936552339,5.31273518,5.240799052,5.438432012,5.319777974,4.718177437,5.949309155,5.765231205,6.145778158,6.034181907,5.769094751,5.071052244,4.960159805,5.153414284,5.029201104,4.472530883,5.903728467,5.864801001,6.063334416,6.006708175,5.276598766,3.589460078,3.445213845,3.73083389,3.536072592,2.208162885
8/28/2020,6.023078209,5.920455335,6.116357239,6.028408844,5.143763605,5.413631569,5.34916071,5.549968005,5.47562813,5.321290496,4.378401666,4.272141435,4.508507988,4.472000196,3.57106394,2.358071509,2.323789451,2.44255339,2.425056987,1.943545478,3.074746239,2.949226338,3.108930641,3.048529334,2.723021128,4.870875114,4.711100091,4.936721912,4.899715064,3.965133342,5.348606533,5.272505111,5.474606525,5.417695634,4.811783544,6.012069936,5.923315035,6.152021866,6.059522231,5.793661461,5.055955265,4.94907942,5.17017578,5.11656787,4.554915928,6.037152001,5.891138001,6.147024193,6.117072699,5.377995155,3.552291565,3.334045093,3.579955049,3.533215448,2.205461179
8/31/2020,6.007081616,5.88656551,6.079013034,5.955161387,5.074061979,5.460785188,5.378982023,5.566117589,5.453599597,5.31681398,4.435023416,4.334285093,4.485533544,4.375261377,3.482511889,2.424943353,2.273114077,2.432448551,2.29100509,1.822574503,3.024875267,2.895365812,3.043354053,2.929446055,2.610060495,4.861722529,4.764423452,4.974671444,4.858286753,3.926487674,5.381567942,5.214226092,5.435709525,5.257381886,4.678443805,6.059857389,5.910622128,6.183715625,6.048883696,5.783449373,5.093051187,4.916186717,5.174959522,4.949308277,4.395002333,6.093215982,5.939835217,6.141062197,6.008584783,5.288732951,3.523837177,3.443364598,3.756667752,3.601548435,2.268963266
9/1/2020,5.950733453,5.858475423,6.094617263,6.052928102,5.177937914,5.424583442,5.375511623,5.5803216,5.536511969,5.40017134,4.313247983,4.186851351,4.365510154,4.283414756,3.399099183,2.262419866,2.199618026,2.304372577,2.264184054,1.798578689,2.864497093,2.831479865,2.973647344,2.936582736,2.617072699,4.859436535,4.537825793,4.907712259,4.656258677,3.737463142,5.191699261,5.139495413,5.426869496,5.382369736,4.798282711,6.067141065,5.979936808,6.245861945,6.21954615,5.953683556,4.909281938,4.831861964,5.243882197,5.237838651,4.669697285,5.956141047,5.831267324,6.098824687,6.038810674,5.315656611,3.48378993,3.25073188,3.553676026,3.339903287,2.026171897
9/2/2020,6.046679902,5.965360627,6.322644841,6.261864706,5.373722579,5.586533691,5.472606222,5.701432745,5.649318197,5.51072216,4.307120229,4.274219147,4.624235479,4.554506929,3.651997899,2.242695347,2.171097688,2.30755375,2.236121036,1.774275322,2.924581492,2.88889591,3.09245687,3.060988109,2.737285681,4.630303829,4.533350527,4.996232946,4.943210163,4.007275566,5.40853334,5.34926651,5.709007132,5.675311054,5.076108829,6.301097725,6.010151516,6.440409715,6.242035883,5.973791691,5.244303383,5.174911819,5.526890547,5.492090266,4.911602342,6.018061913,5.906959891,6.300376135,6.274388972,5.538540133,3.34390139,3.302997326,3.973608061,3.889804138,2.536386707
9/3/2020,6.231193581,5.965276229,6.367715246,6.067619242,5.180648997,5.646305751,5.24832293,5.702601317,5.390389847,5.253410078,4.616702551,4.282052509,4.770056479,4.381693996,3.489842911,2.227451483,2.160445487,2.324861773,2.189912363,1.733102897,3.138945046,2.913677037,3.310198175,2.973208788,2.662095989,5.032137319,4.470576711,5.082248709,4.594215617,3.678465711,5.701849069,5.250173171,5.794005068,5.350359515,4.771421834,6.042684474,5.543216383,6.083552401,5.686911808,5.42963192,5.452962987,5.04679968,5.547989509,5.201377569,4.634550234,6.258991074,5.884654475,6.335431035,6.020870612,5.296252547,3.902223245,3.580301917,4.095835957,3.743756662,2.461169925
9/4/2020,6.0378618,5.705183918,6.179861273,5.935687469,5.052294295,5.415850843,5.093857389,5.553953525,5.303469852,5.167729205,4.448894574,4.225803676,4.54930611,4.388112197,3.495915866,2.226828054,2.129573885,2.271653088,2.175318697,1.719614016,3.141441821,2.962818224,3.260277276,3.110563745,2.793051805,4.647545951,4.354828438,4.768886095,4.542074375,3.629197311,5.469019121,5.192905239,5.59478698,5.39547186,4.815558666,5.649434036,5.093778306,5.78905073,5.48984256,5.234299147,5.306352029,5.081106073,5.406284698,5.240835738,4.671740343,6.026079642,5.702982273,6.172118495,5.903407629,5.185354822,3.790845301,3.453545741,3.888366777,3.719905135,2.438599898
9/8/2020,5.862119037,5.696392489,6.052291056,5.859338215,4.978150652,5.202298268,5.143970451,5.521292459,5.300395976,5.163284584,4.392806552,4.093564432,4.426393224,4.1895439,3.309627272,2.101507718,1.977379366,2.146666139,2.024458489,1.584700205,3.034411299,2.822618691,3.094556977,2.878024586,2.571256742,4.607784209,4.218229785,4.701979755,4.344664762,3.446389413,5.329333602,5.146754383,5.419310241,5.241157904,4.66846532,5.098962804,5.019656866,5.375883331,5.051491882,4.802911037,5.139634096,4.912931855,5.231823504,5.012275858,4.455154221,5.81559148,5.616165907,5.899835555,5.719033735,5.012102795,3.692099139,3.429480201,3.813721687,3.689768898,2.432191818
9/9/2020,5.944495428,5.772446435,6.046186367,5.858902251,4.979357743,5.356184894,5.275839697,5.52145672,5.393795165,5.255469994,4.221445871,4.169897304,4.477685061,4.319611657,3.430670391,2.063377733,2.009965841,2.120082575,2.057134243,1.61354504,2.936327402,2.847878861,3.030103354,2.932924708,2.624146365,4.457747597,4.4269141,4.769567547,4.598119806,3.686244468,5.344799272,5.302869755,5.578540379,5.432951659,4.850988342,5.262509506,5.137109192,5.461795641,5.328143875,5.076526208,5.125717012,5.057019498,5.393088046,5.226417308,4.658479631,5.852045879,5.804271726,6.077100535,5.930873408,5.211937952,3.81666772,3.738871496,4.210113667,3.913137084,2.641082662
9/10/2020,5.894105397,5.668194788,5.973943841,5.695020475,4.826255753,5.426093844,5.183147518,5.576333227,5.212049612,5.072974748,4.340519892,4.171213405,4.412538779,4.21129172,3.328736161,2.070481588,1.839567673,2.076920107,1.846472282,1.425079102,2.970564921,2.792057812,3.03340878,2.814836962,2.510546119,4.575839287,4.300314488,4.633209044,4.343795739,3.446278011,5.492984575,5.229819072,5.53554324,5.275056714,4.701386292,5.430466809,5.083778958,5.529313709,5.139057028,4.891581524,5.234438071,5.071528983,5.369720086,5.115224858,4.554339937,5.907544482,5.759724354,5.986887987,5.781119987,5.070661762,3.783638016,3.532080972,3.930156528,3.651293495,2.397000792
9/11/2020,5.739933136,5.613468257,5.813553505,5.701922105,4.829932809,5.261452234,5.039556555,5.302294135,5.139352709,4.999861152,4.277941645,4.177605826,4.413779083,4.341657095,3.449455671,1.870344842,1.814084273,1.943267422,1.910096997,1.482432983,2.835663635,2.772943812,2.931999265,2.89077223,2.582890696,4.386227347,4.328718186,4.545501171,4.473720817,3.567668329,5.326561125,5.300173921,5.602372281,5.55675715,4.969788871,5.208240868,4.939940232,5.262531658,5.070490316,4.822257672,5.181854296,5.084800208,5.38712891,5.293036115,4.723697651,5.833109157,5.667236397,5.898069891,5.791839006,5.082138848,3.657661524,3.534558991,3.821089211,3.760340044,2.498870166
9/14/2020,5.748972689,5.654495245,5.858956269,5.718079247,4.840200383,5.235723428,5.159477684,5.444452887,5.325059796,5.183753961,4.371241724,4.319652672,4.479527699,4.389810901,3.517981412,1.931284296,1.893103596,2.002529891,1.95524436,1.523329712,2.950600106,2.914896765,3.092241461,3.009621746,2.697614205,4.513466961,4.472171808,4.739566236,4.596762256,3.715141328,5.705082494,5.571305042,5.792807794,5.684021348,5.090925842,5.198911483,5.137032541,5.347331962,5.252200285,5.000418056,5.39689944,5.351487955,5.673901119,5.588163008,5.004562347,5.88420432,5.835932216,6.089354774,6.028743439,5.30313628,3.853871956,3.782440281,4.141492661,4.033884783,2.753402022
9/15/2020,5.751143891,5.693499107,5.897959831,5.812326918,4.932812993,5.397316089,5.319369187,5.549987863,5.405268927,5.262833597,4.43836032,4.361703452,4.52627921,4.403751253,3.53208065,1.968513819,1.920164374,2.041186928,1.944247936,1.513478122,3.026921245,2.833200558,3.065915169,2.854803967,2.550234111,4.687229067,4.555588392,4.82762342,4.665163538,3.781849768,5.731350343,5.475352267,5.788494144,5.585548311,4.997919136,5.393246744,5.258060423,5.457469047,5.350219416,5.096942398,5.663070333,5.590019657,5.801999529,5.674130107,5.085395866,6.080893497,6.036065232,6.326573174,6.207341079,5.4737472,4.11180467,3.900713899,4.330266255,4.007940806,2.728927558
9/16/2020,5.845984045,5.755802896,5.996019726,5.795509932,4.915710963,5.482307133,5.313830677,5.603723769,5.410122815,5.266095674,4.452615461,4.324143443,4.584815304,4.378176602,3.508546375,1.981949655,1.947465156,2.192211828,2.121446453,1.672506825,2.879208615,2.798336838,3.006857935,2.892146236,2.585969104,4.732901999,4.652387649,4.915890989,4.778667654,3.890416335,5.759237158,5.665981285,5.961321009,5.824109218,5.226553183,5.417471798,5.242911522,5.478246667,5.255275993,5.003773201,5.706412515,5.602363595,5.846166407,5.68155568,5.09269967,6.281700496,6.132949999,6.390537766,6.179405308,5.455915663,3.992590421,3.936529103,4.355863014,4.22185804,2.928358728
9/17/2020,5.725870491,5.595248607,5.811833658,5.711683372,4.833025271,5.277911278,5.138641011,5.341867168,5.255662639,5.113098444,4.276952073,4.172783097,4.412813727,4.336699857,3.470446547,2.027955579,2.00096329,2.148930153,2.136707365,1.686522549,2.777414764,2.697370853,2.838842377,2.790947013,2.49952317,4.70445444,4.523569983,4.798232708,4.696781232,3.811217699,5.664030426,5.598796162,5.986263172,5.860383678,5.259110405,5.062513621,4.978817289,5.238382893,5.155490461,4.904701087,5.531292365,5.43528805,5.79245192,5.732799222,5.140486267,6.054741886,5.767405678,6.139370145,5.892716185,5.185167217,4.116525046,3.85792431,4.293056626,4.064251936,2.78068724
9/18/2020,5.67812776,5.582051212,5.817117254,5.682371674,4.807584113,5.23575996,5.077525127,5.329846047,5.140849469,4.999793706,4.315434677,4.167015073,4.400944212,4.253894055,3.395158323,2.086174411,2.032414194,2.162987078,2.087774608,1.642767778,2.758355572,2.718533276,2.903284523,2.773948293,2.483432321,4.660162467,4.520172431,4.84484535,4.678544066,3.792386715,5.816627812,5.721537475,5.955593956,5.756087799,5.160276437,5.152443316,4.893891258,5.207110628,5.001795548,4.754700835,5.665891237,5.457831024,5.791924548,5.491723453,4.910462068,5.798640085,5.595975993,5.922552828,5.651362534,4.960344341,3.953942303,3.619895461,4.09177572,3.684167876,2.426493944
9/21/2020,5.575320562,5.41167213,5.689280233,5.606333651,4.741412743,4.957802345,4.728943114,5.021236834,4.935211188,4.796803369,4.184769571,3.946424593,4.250294903,4.111093817,3.262469299,1.966057295,1.837801267,1.998830471,1.888274209,1.463107851,2.556197802,2.364686746,2.622545933,2.521580049,2.239651732,4.504396074,4.045654192,4.561465344,4.280162953,3.41699819,5.502394692,5.097945503,5.551435921,5.272082076,4.70113925,4.840344956,4.678451412,5.041749487,4.954829992,4.711220644,5.261129048,4.973696441,5.311610533,5.170704655,4.602952692,5.523813374,5.231004827,5.555113516,5.366442379,4.694595431,3.588267992,3.367108611,3.766493646,3.665215901,2.409053705
9/22/2020,5.623550857,5.554344463,5.824327733,5.739721134,4.875223854,5.03708273,4.931334546,5.179520403,5.099386404,4.961034627,4.119219546,4.048837698,4.292325357,4.167971249,3.318209769,1.887479525,1.815768695,1.955420384,1.851206258,1.429761916,2.496643482,2.399159443,2.609829699,2.481027695,2.201573261,4.249458902,4.124458113,4.38724609,4.311304338,3.445864672,5.281196875,5.218072343,5.507107382,5.439974525,4.861168532,5.040354768,4.882199017,5.139524208,5.102667943,4.856422633,5.158264541,5.071825049,5.289723099,5.227982433,4.658724004,5.395391938,5.355146898,5.637575727,5.514580188,4.833064413,3.666724701,3.574854499,3.99202589,3.770107938,2.506762279
